song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,valence,time_signature,popularity,Stream,track_id
Bahut Shukriya Badi Meherbani,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,327000,Hindi,04-02-2013,0.04,0.76,0.88,0.781,-6.152,0.03,109.978,1,7,0.02,4,62,9720628,02oe53NX6rRAjAKzclQyMV
Ankhiyon Ke Jharokhon Se (Part 1),Hemlata,/artist/hemlata,178000,Hindi,05-01-2021,0.96,0.586,0.436,0.031,-2.255,0.04,110.962,1,8,0.08,4,58,5066505,4sUmShE9opEzVlQMifds0Y
Tujhe Jeevan Ki Dor Se,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,201000,Hindi,07-05-2009,0.75,0.42,0.027,0.383,-10.914,0.0908,127.99,0,1,0.09,4,61,4905268,4Rw9f44VIUPaTmXIiofHwB
Chalo Ek Baar Phir Se,Mahendra Kapoor,/artist/mahendra-kapoor,279000,Hindi,03-10-2021,0.09,0.497,0.391,0.518,-12.211,0.0487,112.05,0,5,0.02,4,36,9327270,3OPM2VeGfMiiPt7eE8Npor
Janeman Tum Kamal Karte Ho,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,341000,Hindi,12-01-2007,0.1,0.56,0.589,0.511,-9.484,0.0449,198.068,1,6,0.02,4,64,10541329,3vzLq30QNEwacXFsBZjRQ1
Ek Akela Is Shaher Mein,Bhupinder Singh,/artist/bhupinder-singh,302000,Hindi,05-05-2009,0.75,0.171,0.644,0.063,-4.234,0.0389,173.838,1,0,0.033,4,61,7192398,0OVdhJL9wbvhKz79sfaPfH
Deewana Mujhsa Nahin,Mohammed Rafi,/artist/mohammad-rafi,202000,Hindi,11-03-2000,0.96,0.07,0.525,0.97,-4.957,0.009,182.038,0,9,0.0886,4,87,8444085,3jAVAZK2jNXTDKkvD26z3K
Haye Re Haye Tera Ghunghta,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,401000,Hindi,06-02-2013,0.54,0.697,0.793,0.469,-2.468,0.002,203.912,0,1,0.078,4,98,7368482,0OYBRvyi2heLSUhJEAEHaF
Aa Ab Laut Chalen,Alka Yagnik|Udit Narayan,/artist/alka-yagnik|/artist/udit-narayan,304000,Hindi,10-07-2017,0.17,0.66,0.773,0.471,-9.26,0.01,179.954,1,2,0.0336,4,80,7744739,5DOL2aHJaEzqFPJU1pKuw4
Mujhe Kuchh Kahna Hai,Lata Mangeshkar|Shailender Singh,/artist/lata-mangeshkar|/artist/shailender-singh,362000,Hindi,11-03-2023,0.96,0.43,0.762,0.166,-4.868,0.0148,195.932,0,10,0.027,4,45,5758752,0Y5vJCTPeY3SU84PX2vn1V
Na Tum Hamen Jano,Hemant Kumar,/artist/hemanta-mukherjee,202000,Hindi,07-12-2008,0.66,0.732,0.438,0.952,-8.597,0.017,202.17,1,0,0.05,4,87,7629781,6yrqB0CLKuNAY6mzxg5DxO
Aao Huzoor Tumko,Asha Bhosle,/artist/asha-bhosle-1,352000,Hindi,01-12-2006,0.54,0.74,0.565,0.307,-11.048,0.0102,113.013,1,6,0.01,4,83,4667075,2thv7dQ0No98nF5YFX4tOJ
Pyar Diwana Hota Hain,Kishore Kumar,/artist/kishore-kumar,199000,Hindi,04-02-2002,0.9,0.941,0.608,0.255,-13.504,0.0002,110.067,1,5,0.0904,4,72,3613663,2lZlmPPPD89y8dbcfUkrCE
Chupke Chupke Chal Re Purbaiya,Lata Mangeshkar,/artist/lata-mangeshkar,304000,Hindi,05-12-2005,0.56,0.69,0.539,0.048,-11.442,0.031,200.042,1,1,0.062,4,95,9632145,7CUtBEsfmNy0TAyzHrq0AF
Boom Boom,Nazia Hassan,/artist/nazia-hassan,318000,Hindi,07-04-2011,0.23,0.27,0.822,0.493,-6.823,0.038,123.056,1,5,0.01,4,69,2963855,2WK5FIro1uGcvRG4gFCtnX
Chabi Kho Jaye,Lata Mangeshkar|Shailender Singh,/artist/lata-mangeshkar|/artist/shailender-singh,428000,Hindi,04-04-2006,0.69,0.91,0.948,0.418,-7.073,0.07,120.031,0,0,0.04,4,25,1224433,0VY8ikvNv0WuMDOu9X7jDU
Muskurata Hua,Kishore Kumar,/artist/kishore-kumar,412000,Hindi,10-07-2019,0.49,0.833,0.164,0.425,-12.51,0.0048,123.941,1,7,0.0969,4,45,8579328,7xjWusq3hPtmCG6Vob97rF
Dil Ki Girah Khol Do,Lata Mangeshkar|Manna Dey,/artist/lata-mangeshkar|/artist/manna-dey,271000,Hindi,11-12-2020,0.85,0.24,0.54,0.16,-12.044,0.027,121.975,0,9,0.014,4,45,6448465,5hBLI9pQUUY0uKWq8d0diU
Aaj Kal Yaad Kuch Aur Rehta Nahin,Mohammad Aziz,/artist/mohammad-aziz,386000,Hindi,12-03-2015,0.68,0.029,0.21,0.638,-7.615,0.026,163.236,0,1,0.027,4,82,6553318,3eQuJCv9uyHBQcbbors2zL
Beeti Na Bitai Raina,Bhupinder Singh|Lata Mangeshkar,/artist/bhupinder-singh|/artist/lata-mangeshkar,193000,Hindi,06-01-2005,0.06,0.7,0.283,0.921,-11.467,0.09,116.971,1,1,0.07,4,94,9658163,26XEm7cqIT1uwPkPY36L23
Hawa Hawai,Kavita Krishnamurthy,/artist/kavita-subramaniam,422000,Hindi,02-02-2006,0.19,0.263,0.025,0.396,-10.782,0.08,149.972,0,6,0.0102,4,83,4510243,4vzxMUpjguMIFf3hN4yxLZ
Chanda Dekhe Chanda,Lata Mangeshkar|Kishore Kumar,/artist/lata-mangeshkar|/artist/kishore-kumar,421000,Hindi,10-05-2022,0.69,0.89,0.69,0.761,-5.869,0.0525,127.085,1,1,0.04,4,74,34060,0pQcKTMyUnPlDlM96NIu2d
Chand Si Mehbooba Ho Meri,Mukesh,/artist/mukesh,237000,Hindi,08-09-2011,0.73,0.34,0.38,0.703,-2.344,0.06,116.735,1,8,0.0422,4,64,2344418,3s9rEFXPoyU2yHCppvRE8y
Ding Dong O Baby Sing,Anuradha Paudwal|Manhar Udhas,/artist/anuradha-paudwal-2|/artist/manhar-udhas,336000,Hindi,12-09-2005,0.69,0.27,0.079,0.58,-13.523,0.08,169.99,0,7,0.0435,4,69,10231703,1o4eIxb9TRqFqaCPyYwi2y
Kehna Hai Kehna Hai,Kishore Kumar,/artist/kishore-kumar,221000,Hindi,12-02-2011,0.05,0.918,0.447,0.927,-11.817,0.07,178.765,0,5,0.0501,4,30,4905903,1KxcQHJf7HC57jomPJ19Qj
Saagar Kinare,Lata Mangeshkar|Kishore Kumar,/artist/lata-mangeshkar|/artist/kishore-kumar,260000,Hindi,02-01-2023,0.17,0.73,0.142,0.48,-13.762,0.086,128.977,0,1,0.035,4,65,9048086,0MB0WmGJN3cjiPb14EmOIz
Hoga Tumse Pyara Kaun,Shailendra Singh,/artist/shailendra-singh,281000,Hindi,10-12-2017,0.35,0.913,0.831,0.152,-12.032,0.01,112.022,0,5,0.002,4,45,1383662,78Cjk45CY6VO1kTlPUlOUM
Phool Gulab Ka,Anuradha Paudwal|Mohammad Aziz,/artist/anuradha-paudwal-2|/artist/mohammad-aziz,368000,Hindi,05-08-2008,0.62,0.31,0.403,0.841,-11.622,0.07,120.003,1,9,0.1,4,98,7612214,23pqT35XvbXiISi2jjNWXb
Yeh Ankhen Dekh Kar,Lata Mangeshkar|Suresh Wadkar,/artist/lata-mangeshkar|/artist/suresh-wadkar,293000,Hindi,08-05-2023,0.02,0.003,0.843,0.929,-5.833,0.029,144.026,0,1,0.03,4,58,3811763,5CrrQPJaEtdmx7FWq3419M
Mere Sapnon Ki Rani,Kishore Kumar,/artist/kishore-kumar,300000,Hindi,09-05-2001,0.59,0.406,0.501,0.541,-9.107,0.0033,185.954,1,9,0.067,4,61,2060547,7esbB2vqT7jJPY9wUp83yU
Har Dil Jo Pyar Karega,Lata Mangeshkar|Mahendra Kapoor|Mukesh,/artist/lata-mangeshkar|/artist/mahendra-kapoor|/artist/mukesh,285000,Hindi,09-11-2015,0.92,0.13,0.35,0.41,-4.627,0.063,143.072,0,5,0.09,4,42,4812177,4XqPp3dKNNnDHIMLxWFauC
Chupke Se Dil Dede,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,208000,Hindi,04-08-2010,0.95,0.566,0.675,0.341,-13.546,0.021,109.891,1,7,0.04,4,84,9908648,5jZqb9R5RNGLOX1KWzxjJp
Dafli Wale Dafli Baja,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,317000,Hindi,07-01-2003,0.3,0.34,0.284,0.78,-12.894,0.08,203.986,1,2,0.059,4,84,6486305,5Vt4qgWAcw41cnsHaDwlE2
Bhanware Ki Gunjan,Kishore Kumar,/artist/kishore-kumar,265000,Hindi,08-06-2019,0.09,0.052,0.951,0.315,-8.7,0.07,204.03,0,5,0.029,4,33,3921023,1rDsaEgYuITDJUTA2B1x59
Beete Huye Lamhon Ki Kasak,Mahendra Kapoor,/artist/mahendra-kapoor,357000,Hindi,07-03-2021,0.85,0.37,0.558,0.625,-3.638,0.0486,210.092,0,3,0.02,4,74,10097437,5NHUw61K7XyGyxFs5SSOTE
Rajnigandha Phool Tumhare,Lata Mangeshkar,/artist/lata-mangeshkar,204000,Hindi,04-05-2013,0.19,0.04,0.285,0.95,-10.171,0.0086,107.447,1,6,0.1,4,47,9731272,3OGaepo31Q3d427kHHpdx6
Sajan Re Jhoot Mat Bolo,Mukesh,/artist/mukesh,223000,Hindi,10-01-2020,0.69,0.28,0.495,0.89,-13.346,0.01,205.954,0,4,0.0072,4,88,8480791,1YbyDO9YfIpz24xgF5DXMI
Chhoo Lene Do Nazuk Honthon Ko,Mohammed Rafi,/artist/mohammad-rafi,199000,Hindi,06-03-2007,0.83,0.797,0.517,0.162,-8.272,0.06,129.989,1,0,0.02,4,70,9478308,0qNATxz2qaGmL5Csej7at6
Thandi Hawa Yeh Chandni Suhani,Kishore Kumar,/artist/kishore-kumar,324000,Hindi,03-08-2010,0.09,0.1,0.06,0.543,-2.612,0.02,197.988,0,5,0.07,4,90,7745109,12upObhJOLy2imb3xcWSL1
Wada Kar Le Sajna,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,287000,Hindi,02-01-2014,0.92,0.998,0.982,0.616,-4.496,0.018,153.921,0,5,0.03,4,79,5605584,3J8ueXZ1M2QsPznc4T9oSj
Shama Hai Suhana Suhana,Kishore Kumar,/artist/kishore-kumar,206000,Hindi,05-02-2012,0.79,0.56,0.607,0.056,-9.762,0.049,110.567,1,1,0.03,4,25,9363394,1jPF4DmipS1ZKvS9G1m28H
Jhuki Jhuki Si Nazar,Jagjit Singh,/artist/jagjeet-singh-1,302000,Hindi,05-01-2019,0.07,0.157,0.384,0.769,-6.503,0.0282,135.128,0,5,0.0356,4,67,3040506,52Af7bUm7zfhQ8qgWWEDMF
Ajnabi Kaun Ho Tum,Lata Mangeshkar,/artist/lata-mangeshkar,302000,Hindi,02-08-2012,0.31,1,0.239,0.453,-13.964,0.0769,113.958,0,10,0.0034,4,70,2444713,2TXQRtWmQzozczc8W0rY5Q
Mere Paas Aao Mere Dosto,Amitabh Bachchan|Master Ravi|Children,/artist/amitabh-bachchan|/artist/master-ravi|/artist/children,323000,Hindi,01-01-2010,0.24,0.306,0.899,0.274,-7.236,0.1,124.099,0,6,0.06,4,52,4857968,1ElldyiCJRC4pNOMhvuJE4
Ye Zamin Gaa Rahi Hai,Amit Kumar,/artist/amit-kumar,325000,Hindi,06-12-2002,0.22,0.78,0.169,0.475,-2.368,0.01,173.861,1,11,0.02,4,75,8319829,7AmDrDeMUjMOr1ZbhRABEw
Aese To Na Dekho,Mohammed Rafi,/artist/mohammad-rafi,231000,Hindi,06-02-2020,0.42,0.251,0.374,0.251,-9.636,0.0559,187.99,0,10,0.013,4,79,2272743,3m9aPUN8nfGhs8zyUW4is9
Mere Hathon Men Nau Nau Churiyan,Lata Mangeshkar,/artist/lata-mangeshkar,346000,Hindi,01-01-2012,0.92,0.98,0.856,0.076,-9.871,0.07,110,0,6,0.0502,4,93,10390378,08abwiLq3OW78zVLcYn4Yv
Pyar Karne Wale,Asha Bhosle,/artist/asha-bhosle-1,360000,Hindi,11-08-2019,0.28,0.27,0.617,0.163,-6.632,0.076,120.274,0,7,0.029,4,36,5276456,4CXcSI9r7CWUHCRL0AqVby
Surmayee Ankhiyon Mein (Happy Version),K J Yesudas|Ilaiyaraaja,/artist/k-j-yesudas|/artist/iiaiyaraaja,276000,Hindi,06-12-2008,0.17,0.84,0.64,0.73,-2.287,0.048,184.064,0,8,0.0562,4,41,9228404,5BOGGfhRkPzaHIoXKzD4Bb
Zeehale Muskin,Lata Mangeshkar|Shabbir Kumar,/artist/lata-mangeshkar|/artist/shabbir-kumar,446000,Hindi,03-05-2019,0.01,0.394,0.532,0.279,-8.339,0.03,198.096,0,4,0.0546,4,94,2910202,2dgbRnCqHa7bYlqWSytvKD
Maine Kaha Phoolon Se,Lata Mangeshkar,/artist/lata-mangeshkar,302000,Hindi,04-01-2009,0.3,0.19,0.586,0.715,-9.959,0.091,140.284,1,8,0.0358,4,81,2521686,5gsePDQO2Vj8rmn0Z4C1hL
Baat Niklegi To Phir Door Tak,Jagjit Singh,/artist/jagjeet-singh-1,224000,Hindi,08-09-2005,0.65,0.833,0.668,0.452,-13.604,0.0187,191.854,1,8,0.032,4,42,8329316,1RYmqZdRPfquo53KXr9nnF
Aye Sanam Tere Liye,Dilip Kumar|Kavita Krishnamurthy|Mohammad Aziz,/artist/dilip-kumar|/artist/kavita-subramaniam|/artist/mohammad-aziz,316000,Hindi,10-09-2018,0.8,0.74,0.975,0.208,-9.345,0,136.041,1,7,0.046,4,81,3151995,6jXIL9cc9E1wsAnM9QQ9ad
Taki Oh Taki,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,310000,Hindi,08-03-2008,0.68,0.859,0.595,0.839,-7.988,0.024,124.959,1,6,0.05,4,48,6679936,7vLTcXRH2DAWKnrLiPochV
Mere Dil Ne Tadap Ke,Kishore Kumar,/artist/kishore-kumar,379000,Hindi,04-01-2017,0.49,0.36,0.154,0.745,-10.473,0.0237,118.015,1,1,0.1,4,40,5586955,2MkvUptqihSKN4gN8BSY3T
Main Na Bhoolunga,Lata Mangeshkar|Mukesh,/artist/lata-mangeshkar|/artist/mukesh,440000,Hindi,06-08-2016,0.46,0.321,0.805,0.769,-8.941,0.0086,137.958,1,7,0.099,4,87,7105653,0waQS0ZmahCfnk1Y64B4oW
Koi Haseena,Kishore Kumar,/artist/kishore-kumar,242000,Hindi,10-01-2009,0.84,0.44,0.755,0.957,-10.564,0.01,179.9,1,9,0.1,4,79,8595950,0DS2CWUO996l8zMMZml62y
Aaj Phir Jeene Ki Tamanna Hai,Lata Mangeshkar,/artist/lata-mangeshkar,238000,Hindi,01-03-2003,0.04,0.796,0.512,0.981,-9.041,0.076,133.073,0,9,0.07,4,79,6880471,5SOz11mekUwr7kQm8dpHqs
Yeh Kya Jagah Hai Doston,Asha Bhosle,/artist/asha-bhosle-1,377000,Hindi,02-05-2002,0.87,0.38,0.352,0.389,-13.394,0.0926,168.918,1,9,0,4,31,3561034,1nRs4Y1wsE48XOJh8TSE8P
Aapke Anurodh Pe,Kishore Kumar,/artist/kishore-kumar,302000,Hindi,05-10-2003,0.54,0.614,0.362,0.53,-11.589,0.041,144.991,0,4,0.0221,4,27,8146327,1hVxtMv4LXsk5PJc1CgrJM
Yeh Jeevan Hai,Kishore Kumar,/artist/kishore-kumar,234000,Hindi,08-06-2004,0.19,0.28,0.098,0.801,-13.836,0.07,136.041,1,4,0.07,4,100,2165581,5O0DcPLsOR4fejmwdCRCkK
Patthar Ke Sanam,Mohammed Rafi,/artist/mohammad-rafi,297000,Hindi,01-01-2014,0.86,0.443,0.12,0.222,-12.074,0.06,200.03,0,10,0.074,4,80,1441525,6zs80WifMPHbn3hqlItbzI
Do Deewane Shaher Mein,Bhupinder Singh|Runa Laila,/artist/bhupinder-singh|/artist/runa-laila,265000,Hindi,06-07-2018,0.85,0.1,0.875,0.383,-5.887,0.069,133.002,0,6,0.02,4,36,1892030,1SRBeCeHoveNiFRIjBO6Sp
Dil Ke Arman Ansuon Men Bah Gaye,Salma Agha,/artist/salma-agha,264000,Hindi,08-08-2000,1,0.478,0.478,0.867,-7.03,0.055,164.028,1,2,0.095,4,85,6843321,3z6mcf3q0qorv6CVg5Muf0
O Saathi Re (Female),Asha Bhosle,/artist/asha-bhosle-1,322000,Hindi,01-04-2003,0.04,0.37,0.896,0.482,-2.984,0.025,199.89,1,0,0.02,4,41,2304195,4tUF3mFL2iDHplyGl1gJVQ
Aaj Na Chhodenge,Lata Mangeshkar|Kishore Kumar,/artist/lata-mangeshkar|/artist/kishore-kumar,315000,Hindi,12-11-2012,0.3,0.06,0.473,0.556,-2.358,0.059,116.073,1,8,0.09,4,39,7427885,6vbmRBF3jn4JUEHz0oHRdo
Jeevan Ke Har Mod Pe Mil Jayenge,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,399000,Hindi,07-04-2001,0.96,0.85,0.033,0.63,-2.12,0.0693,182.06,0,10,0.08,4,63,1468704,0wZVAz8BsGhx1hdTW32Fgr
Yeh Galiyan Yeh Chaubara,Lata Mangeshkar,/artist/lata-mangeshkar,388000,Hindi,01-01-2002,0.29,0.585,0.202,0.454,-4.114,0.08,178.782,0,6,0.08,4,63,8855415,7KvFdgH7rn9wCJAUn9NQX8
Ik Rasta Hai Zindagi,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,317000,Hindi,05-05-2018,0.35,0.17,0.01,0.173,-13.568,0.088,106.96,0,11,0.057,4,26,3463312,2D7ObvsYTsykw1ODWrqnPY
Suno To Diwana Dil,Kamaal Khan,/artist/kamaal-khan,224000,Hindi,07-07-2023,0.81,0.691,0.603,0.699,-4.343,0.02,165.07,1,1,0.064,4,96,9814748,0dy1K248fA7trNCGJfjKmV
Beqarar Karke Hamen Yun Na Jaiye,Hemant Kumar,/artist/hemanta-mukherjee,191000,Hindi,12-01-2004,0.06,0.68,0.008,0.639,-11.625,0.0401,189.028,1,6,0.012,4,99,4904016,2Is7ElE0yrqns54eNSw4Jt
Chahe Raho Door Chahe Raho Paas,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,211000,Hindi,11-10-2005,0.08,0.632,0.936,0.421,-2.968,0.016,210.23,1,6,0.005,4,80,7166877,05PAW09mIzm49rKTLfqUBr
Jab Chali Thandi Hawa,Asha Bhosle,/artist/asha-bhosle-1,232000,Hindi,08-06-2006,0.45,0.68,0.879,0.067,-11.941,0.01,170.012,1,1,0.02,4,57,10966967,0nQhCNtjBdOdTWGQoIBBi4
Dost Dost Na Raha Pyar Pyar Na Raha,Mukesh,/artist/mukesh,346000,Hindi,06-01-2007,0.39,0.759,0.09,0.586,-7.456,0.083,147.997,0,11,0.046,4,53,8279026,01pFIqE0PM4o7GPOMqQyFg
Ek Din Bik Jayega Mati Ke Mol,Kishore Kumar,/artist/kishore-kumar,141000,Hindi,05-08-2022,0.93,0.46,0.557,0.625,-11.887,0.046,127.435,1,11,0.0855,4,53,10853485,6SRTT36tUrmeiwVdslpGJQ
Aye Zindagi Gale Lagaa Le,Suresh Wadkar|Ilaiyaraaja,/artist/suresh-wadkar|/artist/iiaiyaraaja,330000,Hindi,06-04-2022,0.82,0.309,0.197,0.907,-2.236,0.1,194.024,1,8,0.04,4,90,4176754,4Qnhgqm32HUt8rIOqURZ1w
Kehta Hai Joker Sara Zamana,Mukesh,/artist/mukesh,328000,Hindi,09-05-2021,0.65,0.05,0.362,0.213,-4.077,0.0508,119.93,1,1,0.02,4,73,6662827,1EkthEVLxi3X87h7cZIETm
Khilte Hain Gul Yahan,Lata Mangeshkar,/artist/lata-mangeshkar,245000,Hindi,11-06-2006,0.23,0.882,0.393,0.519,-3.378,0.03,134.064,0,11,0.0441,4,49,1637947,0IMtaplEfO4WQDJmXbgsIg
Maine Pyar Kiya,Lata Mangeshkar|S. P. Balasubrahmanyam,/artist/lata-mangeshkar|/artist/s-p-balasubrahamanyam,411000,Hindi,07-10-2002,0.71,0.56,0.116,0.288,-8.991,0.004,138.015,1,7,0.062,4,35,9893945,6Wr19IavkNwobn5MeLEaI0
Ramba Ho Ho Ho Samba Ho Ho Ho,Usha Uthup,/artist/usha-uthup,360000,Hindi,12-12-2014,0.54,0.709,0.87,0.1,-7.363,0.01,191.598,0,6,0.067,4,26,8766208,0RM721CN0X3HtwN5mQUn2R
Jane Kya Tune Kahi,Geeta Dutt,/artist/geeta-dutt,249000,Hindi,10-03-2019,0.68,0.51,0.326,0.717,-5.724,0.0726,157.996,1,1,0.005,4,94,11327777,3x1HQgFcf6EFNjvRWjX3uJ
Na Mangun Sona Chandi,Manna Dey|Shailender Singh,/artist/manna-dey|/artist/shailender-singh,278000,Hindi,05-04-2022,0.42,0.095,0.287,0.344,-8.964,0.028,200.046,1,7,0.034,4,90,6226538,1dkgGYT8oipGTwOh6xm2P3
Katra Katra,Asha Bhosle,/artist/asha-bhosle-1,363000,Hindi,08-03-2015,0.46,0.95,0.335,0.322,-10.438,0.09,210.286,0,5,0.075,4,65,10847570,6E5SKkB92PigXZRh4tSRcp
Roop Suhana Lagta Hai,S. P. Balasubrahmanyam|K. S. Chithra,/artist/s-p-balasubrahamanyam|/artist/chitra,285000,Hindi,08-09-2015,0.68,0.6,0.208,0.026,-10.69,0.01,189.896,1,7,0.03,4,79,5441032,1pdiDP6Kyik5YZ3pzkSmKd
Tu Is Tarah Se,Hemlata,/artist/hemlata,454000,Hindi,06-01-2006,0.88,0.329,0.558,0.052,-3.532,0.0938,108.97,0,10,0.043,4,48,4621917,1VTgjejy6xZV4nqvcwp9jo
Aage Bhi Jane Na Tu,Asha Bhosle,/artist/asha-bhosle-1,448000,Hindi,12-06-2020,0.22,0.84,0.266,0.149,-10.915,0.05,166.028,1,2,0.0005,4,45,2788307,5e7FlIZMy1ndoNPewGZSu5
Dillagi Ne Di Hawa,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,354000,Hindi,07-04-2011,0.97,0.516,0.32,0.091,-6.077,0.01,125.999,1,0,0.0526,4,66,7100839,6n0NFA0iMllFoM2cNCxQcy
Lakhon Hain Yahan Dilwale,Mahendra Kapoor,/artist/mahendra-kapoor,254000,Hindi,12-08-2003,0.14,0.79,0.302,0.613,-3.6,0.03,108.17,1,1,0.0634,4,50,2081188,43kc7oZtc2gnWIASbyQgnz
Goriya Re Goriya,Lata Mangeshkar|Jolly Mukherjee,/artist/lata-mangeshkar|/artist/jolly-mukherjee-1,295000,Hindi,08-08-2001,0.6,0.219,0.971,0.075,-9.08,0.03,107.545,0,4,0.0737,4,66,5297470,6dXSSHdNaLKRD8zcme4kJw
Raina Beeti Jaye,Lata Mangeshkar,/artist/lata-mangeshkar,336000,Hindi,11-01-2010,0.64,0.81,0.076,0.78,-9.65,0.03,107.016,0,7,0.0797,4,57,10228243,6m5s4TgZZARIa56tasorMx
Ab Aan Milo Sajna,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,391000,Hindi,04-04-2016,0.38,0.862,0.683,0.803,-9.078,0.02,180.102,0,11,0.0892,4,91,6447414,1ztUSN5ebMyQJvKSH6VSqS
Pyar Kar Liya To Kya,Kishore Kumar,/artist/kishore-kumar,221000,Hindi,10-02-2003,0.51,0.26,0.88,0.535,-9.599,0.0067,123.719,0,1,0.047,4,25,10753796,5fliYombdbQuilzYLS4IZl
Hamsafar Banke Ham,Jagjit Singh,/artist/jagjeet-singh-1,452000,Hindi,10-04-2016,0.62,0.719,0.427,0.436,-3.993,0.0475,169.444,1,1,0.01,4,50,5263539,54mM4nWeKcPVKovRWFa6uA
Aaja Tujhko Pukare Mera Pyar,Mohammed Rafi,/artist/mohammad-rafi,328000,Hindi,12-02-2001,0.26,0.73,0.014,0.908,-13.95,0.019,185.458,1,6,0.02,4,78,2195654,5YvWKnVfeqo3D2j823UDpP
Zindagi Ki Yahi Reet Hai -i,Kishore Kumar,/artist/kishore-kumar,89000,Hindi,09-06-2007,0.37,0.95,0.313,0.778,-8.105,0.01,117,0,2,0.044,4,66,4434330,5RCgj2AE8f5bk4nxCH5U5z
Main Jat Yamla Pagla Diwana,Mohammed Rafi,/artist/mohammad-rafi,278000,Hindi,11-08-2000,0.97,0.27,0.555,0.016,-8.958,0.05,147.768,1,7,0.08,4,69,5464767,7pchFi79TId1UXzWgdY4Jp
Na Jane Kahan Se,Amit Kumar|Kavita Krishnamurthy,/artist/amit-kumar|/artist/kavita-subramaniam,368000,Hindi,03-05-2000,0.02,0.027,0.803,0.779,-13.726,0.05,201.944,0,9,0.013,4,95,1963168,6UAa8cVaMCUXeP3Ye40VNU
Aji Rooth Kar Ab Kahan Jaiyega,Lata Mangeshkar,/artist/lata-mangeshkar,315000,Hindi,06-08-2005,0.63,0.17,0.067,0.363,-10.807,0.005,118.022,1,7,0.01,4,91,1218846,1I1ldXb5ZFYpUqZXM05Mld
Thodasa Pagla,Asha Bhosle,/artist/asha-bhosle-1,334000,Hindi,10-05-2016,0.41,0.431,0.444,0.225,-12.78,0.099,110.616,1,1,0.068,4,96,2138250,0PkAapY0bYPdEnU38f4lxd
Salamat Rahe Dostana Hamara (Part I),Kishore Kumar|Mohammed Rafi,/artist/kishore-kumar|/artist/mohammad-rafi,263000,Hindi,03-05-2012,0.51,0.19,0.502,0.944,-9.486,0.07,109.92,0,9,0.0289,4,73,1998337,5x0e6FT9SODps1GBO87ord
Rote Hue Aate Hain Sab,Kishore Kumar,/artist/kishore-kumar,246000,Hindi,04-02-2018,0.08,0.258,0.888,0.629,-13.585,0.0089,178.558,1,7,0.07,4,31,7372015,0xVmL610SdeJjHWRZgM2Ld
Chal Dariya Mein Doob Jayen,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,295000,Hindi,04-02-2005,0.17,0.74,0.416,0.081,-3.175,0.05,186.562,0,8,0.063,4,57,7160582,6HSqOZ4XbNwBC59S9I2tep
Aur Is Dil Mein (Duet),Asha Bhosle|Suresh Wadkar,/artist/asha-bhosle-1|/artist/suresh-wadkar,360000,Hindi,06-06-2002,0.88,0.69,0.597,0.553,-10.104,0.0784,183.038,0,8,0.011,4,44,1954854,5Ln7leCbUeCP36IVxmqKfY
Chahoonga Main Tujhe,Mohammed Rafi,/artist/mohammad-rafi,294000,Hindi,05-09-2003,0.16,0.31,0.508,0.874,-3.35,0.08,192.112,0,10,0.099,4,33,11295838,0UUEg4ozehOADGnhQ4OOam
Gazar Ne Kiya Hai Ishara,Alka Yagnik|Sadhana Sargam|Sapna Mukherjee,/artist/alka-yagnik|/artist/sadhana-sargam-1|/artist/sapna-mukherjee,399000,Hindi,12-06-2020,0.49,0.08,0.498,0.875,-12.308,0.05,187.882,0,11,0.0693,4,31,9391712,0vrsBXufgKnB3ERO6Grc7O
Aai Aai Aa Sukoo Sukoo,Mohammed Rafi,/artist/mohammad-rafi,198000,Hindi,10-11-2003,0.16,0.043,0.294,0.456,-13.446,0.0581,166.022,0,5,0.067,4,96,1083771,2EXMNmQIYAYOJqQF1TNEsC
